audio,chunk_sec,fallo,latencia_computacional_ms,latencia_p90_ms,latencia_primer_tercio_ms,latencia_ultimo_tercio_ms,duracion_audio_s,tiempo_total_s,rtf,hypothesis,reference
en.20081118.4.2-040,4.0,,550.6128012728809,744.4857676000538,390.4592648185082,710.4461997273161,129.9853125,19.084337946000232,0.1468191873293395,"Gracias, Presidente. Una gran mayoría de agricultores y ganaderos está pendiente de decisiones y acuerdos previos que adaptará el Consejo de Ministros de Agricultura de la Unión entre hoy y mañana sobre este chequeo de la PAC, porque no se trata de una simple revisión, sino que traerá consigo cambios profundos, como la desaparición de muchas explotaciones. Si sale adelante este recorte que propone la Comisión Europea sobre ayudas directas, la modulación es el punto central de este informe parlamentario y podría ser uno de los pocos elementos de la opinión del Parlamento con algún impacto en las negociaciones que mantienen los ministros de Agricultura de la Unión. Venimos oponiéndonos desde hace años a cualquier incremento de eso que llamamos eufemísticamente modulación, porque si la política de desarrollo rural no dispone de fondos suficientes, no es por falta de recursos dentro del techo de gastos de la PAC, sino por una ausencia absoluta de voluntad política para dotar al presupuesto comunitario de ese necesario desarrollo pilar. Quieren liberalizar los mercados, claro, háganlo, pero con iguales requisitos y condiciones para todos los productores, los de dentro y fuera de la Unión. En estos momentos, la Unión Europea se está jugando el futuro de muchos agricultores y ganaderos, y muy especialmente me gustaría hacer una referencia a los sectores frágiles como el del vino, el vacuno o el tabaco, cuya supervivencia en muchas zonas productoras dependerá de este chequeo. Algunos productores, como los de vino, ya no piden ayudas, sino que simplemente quieren que se les deje irse dignamente del mercado, porque han hecho cuentas y la única forma de sobrevivir es reducir los volúmenes producidos. El abandono de la producción, por tanto, es la única salida que dejamos a muchos productores, cuyo espacio será ocupado sin duda por importaciones de países terceros, porque el consumidor no dejará de consumir y el mundo no dejará de incrementar a pasos agigantados el número de consumidores. El Parlamento debería emitir una opinión prudente y el Consejo escucharla. Agradezco desde aquí al Presidente de la Comisión de Agricultura las gestiones que ha realizado el señor Perry para que se escuche el Parlamento y no sea ninguneado de una forma tan clara y ostensible por el Consejo y la Comisión como hasta ahora. Gracias. Gracias, señora Eranz García.","Señor Presidente , una gran mayoría de agricultores y ganaderos está pendiente de decisiones y acuerdos previos que adoptará el Consejo de Ministros de Agricultura de la Unión , entre hoy y mañana , sobre este chequeo de la PAC , porque no se trata de una simple revisión , sino que traerá consigo cambios profundos , como la desaparición de muchas explotaciones , si sale adelante este recorte que propone la Comisión Europea respecto de las ayudas directas .
La modulación es el punto central de este informe parlamentario y podría ser uno de los pocos elementos del dictamen del Parlamento con algún impacto en las negociaciones que mantienen los Ministros de Agricultura de la Unión .
Venimos oponiéndonos , desde hace años , a cualquier incremento de eso que llamamos eufemísticamente « modulación » , porque si la política de desarrollo rural no dispone de fondos suficientes no es por falta de recursos dentro del techo de gastos de la PAC , sino por una ausencia absoluta de voluntad política para dotar al presupuesto comunitario de ese necesario pilar .
¿ Quieren liberalizar los mercados ? Claro , háganlo , pero con iguales requisitos y condiciones para todos los productores , los de dentro y los de fuera de la Unión .
En estos momentos la Unión Europea se está jugando el futuro de muchos agricultores y ganaderos y , muy especialmente , me gustaría hacer una referencia a los sectores frágiles como el del ovino , el del vacuno o el del tabaco , cuya supervivencia en muchas zonas productoras dependerá de este chequeo .
Algunos productores , como los de ovino , ya no piden ayudas , sino que simplemente quieren que se les deje irse dignamente del mercado , porque han hecho cuentas y la única forma de sobrevivir es reducir los volúmenes producidos . El abandono de la producción , por tanto , es la única salida que dejamos a muchos productores , cuyo espacio será ocupado , sin duda , por importaciones de terceros países , porque el consumidor no dejará de consumir y el mundo no dejará de incrementar a pasos agigantados el número de consumidores .
El Parlamento debería emitir una opinión prudente y el Consejo escucharla . Agradezco desde aquí al Presidente de la Comisión de Agricultura y Desarrollo Rural , el señor Parish , las gestiones que ha realizado para que se escuche al Parlamento y no sea ninguneado de una forma tan clara y ostensible por el Consejo y la Comisión , como hasta ahora .
"
en.20081118.4.2-057,4.0,,423.4349392104138,563.3805981997284,363.8769853332633,461.7309599996891,75.9989375,8.47439221500008,0.11150671961696938,"Gracias, señor Presidente. En primer lugar, sumarme a la felicitación del señor ponente, el señor Capula Santos, por su magnífico trabajo. Creo que ha encontrado equilibrio y moderación en su informe. Creo que lo importante a estas alturas del debate es mandar un mensaje de estabilidad para nuestros agricultores. Los agricultores europeos necesitan más que nunca estabilidad y soluciones. Es necesario periodos transitorios suficientes, así como mantener medidas específicas que sean necesarias para sectores en dificultad. Señora Comisaria, no valen las mismas soluciones para todos los sectores y hay que recordar que tenemos sectores que están atravesando verdaderas dificultades. La política agraria común no tiene que ser el problema, sino la solución, y para ello necesitamos un primer pilar fuerte. Creemos y apostamos por el desarrollo rural, pero no creemos que la modulación propuesta por la Comisión sea la solución. No se trata de fortalecer el desarrollo rural en detrimento del primer pilar. Estamos de acuerdo en que hay que simplificar el régimen de pago único, en revisar los instrumentos de mercado, pero eso no significa desmantelarlos. Si lo hacemos bien, estaremos poniendo las bases para una política agraria común más allá del 2013. Si no, estaremos acabando con la actividad de muchos agricultores europeos. Gracias.","Señor Presidente , en primer lugar , quería sumarme a la felicitación al ponente , el señor Capoulas Santos , por su magnífico trabajo . Creo que ha encontrado equilibrio y moderación en su informe .
Creo que lo importante , a estas alturas del debate , es mandar un mensaje de estabilidad a nuestros agricultores . Los agricultores europeos necesitan más que nunca estabilidad y soluciones . Son necesarios períodos transitorios suficientes , así como mantener medidas específicas que sean necesarias para sectores en dificultad .
Señora Comisaria , no valen las mismas soluciones para todos los sectores . Hay que recordar que tenemos sectores que están atravesando verdaderas dificultades . La Política Agrícola Común no tiene que ser el problema , sino la solución , y para ello necesitamos un primer pilar fuerte .
Creemos en el desarrollo rural y apostamos por él , pero no creemos que la modulación propuesta por la Comisión sea la solución . No se trata de fortalecer el desarrollo rural en detrimento del primer pilar . Estamos de acuerdo en que hay que simplificar el régimen de pago único , en revisar los instrumentos de mercado . Pero eso no significa desmantelarlos .
Si lo hacemos bien , estaremos poniendo las bases para una Política Agrícola Común más allá de 2013 ; si no , estaremos acabando con la actividad de muchos agricultores europeos .
"
en.20081118.5.2-089,4.0,,504.2020762221,668.3275323994167,412.587168666505,582.9090667776755,107.9960625,14.278201187000377,0.13221038671664884,"Estamos ante un plan muy esperado por el sector osturicultura, no solamente por las dificultades a las que atraviesa, sino también por el preocupante descenso del consumo. Creo que nos encontramos ante un plan de promoción de salud pública. Yo creo que debe ser un plan europeo y también defiendo la plena financiación comunitaria. No estoy de acuerdo en que puedan entrar los padres en la cofinanciación, porque pasará lo de siempre: los padres que puedan aportar dinero a sus hijos en las escuelas consumirán frutas y hortalizas y los que no se quedarán fuera del programa. Creo que tiene que ser un plan financiado comunitariamente para que su distribución sea homogénea. Por ello también quiero hacer mucho hincapié en que hay que poner el acento en las medidas educativas. No se trata solo de que un alumno se coma una manzana, sino que sepa qué tipo de manzanas está comiendo, conozca sus propiedades nutritivas y comprenda los efectos beneficiosos que dicha fruta tiene para su salud y para su desarrollo. Por supuesto, debe tratarse de productos de todas las garantías de calidad, dando prioridad, si puede ser, a las frutas de temporada y, cuando sea posible, yo defiendo el origen comunitario de nuestras frutas y hortalizas. Creo que sus efectos beneficiosos de este plan, que aplaudo y por lo cual quiero felicitar a la Comisaria, los notaremos inmediatamente. Por supuesto, para la salud presente y futura de nuestros niños y su educación alimentaria, pero también creo que es muy importante para el sector osturicultura, un sector productivo que constituye un auténtico patrimonio cultural europeo, pues gracias a él podemos disfrutar de una dieta equilibrada, sana y variada. Creo que merece la pena apostar e invertir en este plan de distribución de frutas y hortalizas en nuestras escuelas. Creo que el presupuesto se queda un poco corto, porque vuelvo a decir que defiendo la plena financiación comunitaria de un plan tan ambicioso como este. Muchas gracias.","Señor Presidente , estamos ante un plan muy esperado por el sector hortofrutícola , no solamente por las dificultades por las que atraviesa , sino también por el preocupante descenso del consumo .
Nos encontramos ante un plan de promoción de la salud pública ; creo que debe ser un plan europeo , y también defiendo la plena financiación comunitaria . No estoy de acuerdo en que puedan entrar los padres en la cofinanciación , porque pasará lo de siempre : aquellos niños cuyos padres puedan aportar dinero , consumirán frutas y hortalizas en las escuelas , y los que no , se quedarán fuera del programa .
Creo que tiene que ser un plan financiado comunitariamente para que su distribución sea homogénea . Por ello también quiero hacer mucho hincapié en que hay que poner el acento en las medidas educativas . No se trata solo de que un alumno se coma una manzana , sino de que sepa qué tipo de manzana se está comiendo , conozca sus propiedades nutritivas y comprenda los efectos beneficiosos que dicha fruta tiene para su salud y para su desarrollo .
Por supuesto , debe tratarse de productos con todas las garantías de calidad , dando prioridad , si puede ser , a las frutas de temporada y , cuando sea posible , yo defiendo el origen comunitario de nuestras frutas y hortalizas .
Creo que los efectos beneficiosos de este plan , que aplaudo y por el cual quiero felicitar a la Comisaria , los notaremos inmediatamente ; por supuesto , en la salud presente y futura de nuestros niños y su educación alimentaria , pero también creo que es muy importante para el sector hortofrutícola , un sector productivo que constituye un auténtico patrimonio cultural europeo , pues gracias a él podemos disfrutar de una dieta equilibrada , sana y variada .
Creo que merece la pena apostar e invertir en este plan de distribución de frutas y hortalizas en nuestras escuelas . Creo que el presupuesto se queda un poco corto , porque , vuelvo a decirlo , defiendo la plena financiación comunitaria de un plan tan ambicioso como éste .
"
en.20081119.18.3-173,4.0,,489.045465218652,676.535815600255,353.7556064996352,621.2717330001396,126.9899375,16.57944249600041,0.13055713564706975,"Sí, gracias, Presidente. Le pido que estas primeras palabras no las incluya, por favor, en el tiempo, en la máquina infernal del tiempo, porque mis primeras palabras son para sumarme al mensaje de condolencia expresado por esta Cámara dirigido hacia la señora Klann y, sobre todo, para felicitar a los ponentes. Ahora sí que empiezo. Le felicito a los ponentes porque con estas dos propuestas estamos dando un paso cualificativo hacia una política común de migración y entramos en la promoción de la migración legal, pilar clave del enfoque global que defendemos. El marco general de derechos y el permiso único de residencia y trabajo para los emigrantes legales deben extenderse al mayor número de trabajadores. Por eso los socialistas pedimos que no se excluya a ninguna categoría de trabajadores. La denominada tarjeta azul brinda una oportunidad para que los emigrantes se instalen con sus familias y trabajen en nuestros países. Les abre una puerta única a 27 mercados laborales. Ahora bien, por esta puerta no solo deben entrar los trabajadores altamente cualificados. Por ello esperamos, señor Comisario, que la Comisión nos presente en breve sus propuestas relativas a las otras categorías laborales. Señorías, debemos luchar contra la fuga de cerebros. Esta tarjeta azul no debe convertirse en un pasaporte que favorezca una sangría de recursos humanos vitales en los países en vía de desarrollo. Por ello, desde el Grupo Socialista queremos que por cada profesional cualificado que venga a Europa costeemos la formación de un nuevo profesional en el país de origen. Por último, Europa debe ser un destino atractivo no solo para los talentos venidos de fuera de la Unión, sino también para los nuestros. En 2007, casi 300.000 europeos altamente cualificados se marcharon a trabajar fuera de la Unión. Hagamos todo lo posible por mantenerlos en la casa europea. Muchas gracias.","Señor Presidente , le pido que estas primeras palabras no las incluya , por favor , en la máquina infernal del tiempo , porque mis primeras palabras son para sumarme al mensaje de condolencia , expresado por esta Cámara y dirigido hacia la señora Klamt , y , sobre todo , para felicitar a los ponentes .
Ahora sí que empiezo . Felicito a los ponentes porque , con estas dos propuestas , estamos dando un paso cualitativo hacia una política común de inmigración y entramos en la promoción de la inmigración legal , pilar clave del enfoque global que defendemos .
El marco general de derechos y el permiso único de residencia y trabajo para los emigrantes legales , deben extenderse al mayor número de trabajadores . Por eso , los socialistas pedimos que no se excluya a ninguna categoría de trabajadores .
La denominada « tarjeta azul » brinda una oportunidad para que los emigrantes se instalen con sus familias y trabajen en nuestros países . Les abre una puerta única a 27 mercados laborales . Ahora bien , por esta puerta no sólo deben entrar los trabajadores altamente cualificados . Por ello , esperamos , señor Comisario , que la Comisión nos presente en breve sus propuestas relativas a las otras categorías laborales .
Señorías , debemos luchar contra la fuga de cerebros . Esta tarjeta azul no debe convertirse en un pasaporte que favorezca una sangría de recursos humanos vitales en los países en desarrollo . Por ello , desde el Grupo Socialista queremos que , por cada profesional cualificado que venga a Europa , costeemos la formación de un nuevo profesional en el país de origen .
Por último , Europa debe ser un destino atractivo , no sólo para los talentos venidos de fuera de la Unión , sino también para los nuestros . En 2007 , casi 300 000 europeos altamente cualificados se marcharon a trabajar fuera de la Unión . Hagamos todo lo posible por mantenerlos en la casa europea .
"
en.20081119.21.3-287,4.0,,318.1016472499323,433.3934825001961,380.0324170001659,206.62280950000422,28.0033125,2.7293672830001015,0.09746587240349161,"Señora Vicepresidenta, ¿le parece a usted que la cercanía o la lejanía de los candidatos a los electores tiene que ver con el grado de participación en las elecciones europeas? ¿Está usted de acuerdo en que un Estado de 45 millones de habitantes no tenga más que una sola circunscripción electoral para las elecciones al Parlamento Europeo? ¿Qué puede hacer la Comisión para que los Estados de mayor número de población puedan tener circunscripciones más próximas a los ciudadanos?","Señora Vicepresidenta , ¿ le parece a usted que la cercanía o la lejanía de los candidatos a los electores tienen que ver con el grado de participación en las elecciones europeas ? ¿ Está usted de acuerdo en que un Estado de 45 millones de habitantes no tenga más que una sola circunscripción electoral para las elecciones al Parlamento Europeo ? ¿ Qué puede hacer la Comisión para que los Estados de mayor número de población puedan tener circunscripciones más próximas a los ciudadanos ?
"
en.20081119.21.3-290,4.0,,146.06894600001397,262.9032939999888,292.11188099998253,0.02601100004540058,5.99075,0.6640735459995994,0.11084981780237857,"Disculpeme, pero no he oído que la señora vicepresidenta haya contestado a mis preguntas.","Discúlpeme , pero no he oído que la señora Vicepresidenta haya contestado a mis preguntas .
"
en.20081119.21.3-302,4.0,,333.97277330004727,434.5896958994672,299.67438600033347,288.2350570001411,39.0095625,3.608780538999781,0.0925101515557828,"Muchas gracias, señora Presidenta. Me ha dado usted bastante información sobre el tema que planteaba y le agradezco esa información detallada. Creo que es importante la nueva etapa de la Comisión y, sobre todo, el proyecto de Bamako de un centro de la Unión Europea en materia de inmigración. Sé que acaba de abrirse, que es probablemente muy pronto, pero la pregunta que hago a la Comisión es, en el caso de que ese proyecto de Bamako, Bali, de materia de inmigración, diera buenos resultados, ¿cree posible la Comisión extender esa experiencia al resto de los países de la orilla sur del Mediterráneo?","Muchas gracias , señora Vicepresidenta . Me ha dado usted bastante información sobre el tema que planteaba y le agradezco esa información detallada . Creo que es importante la nueva etapa de la Comisión y , sobre todo , el proyecto de Bamako de un centro de la Unión Europea en materia de inmigración . Sé que acaba de abrirse , que es probablemente muy pronto , pero la pregunta que hago a la Comisión es : ¿ En el caso de que ese proyecto de Bamako ( Malí ) en materia de inmigración diera buenos resultados , cree posible la Comisión extender esa experiencia al resto de los países de la orilla sur del Mediterráneo ?
"
en.20081119.21.3-308,4.0,,288.2601448573041,409.43905020012613,407.1473305002655,174.65112000036243,25.0079375,2.293006986999899,0.09169116753430381,"Agradezco la respuesta en nombre del señor Jáñez, pero debo decir, Comisaria, al señor Mifsud que sus acciones, sus palabras y sus gestos son muy necesarios en contacto directo y realmente con la oposición democrática cubana para cumplir las conclusiones prioritarias del Consejo y reducir los efectos de la terrible dictadura castrista en favor de la libertad. Nada más.","Agradezco la respuesta en nombre del señor Yañez-Barnuevo , pero he de decir , Comisaria , al señor Michel , que sus acciones , sus palabras y sus gestos son muy necesarios en contacto directo entablado realmente con la oposición democrática cubana para cumplir las conclusiones prioritarias del Consejo y reducir los efectos de la terrible dictadura castrista y favorecer a la libertad .
"
en.20081120.29.4-238,4.0,,513.4832935000873,737.2895816998607,384.339138300129,667.3750040999948,124.9930625,17.271761639000033,0.13818176219980235,"Señor Presidente, en nombre del Grupo Socialista quiero expresar la más enérgica repulsa de mi Grupo a los asesinatos que se están cometiendo en esta región de Somalia, invocando el nombre de Dios. Es decir, yo creo que hay pocas barbaridades que se han cometido por alguien que no haya invocado el nombre de Dios o de una religión. Concretamente, la forma en la que se cometió este atroz asesinato, ya lo sabemos, una niña de 13 años que es violada y que luego es acusada de adulterios y que cinco hombres, si se pueden llamar hombres, se apresuran a lapidarlas e impiden incluso que alguien trate de salvarlas en un estadio ocupado por mil personas. Esto unido a los actos de piratería que este año en las costas de Somalia han alcanzado el nivel de casi 100 barcos secuestrados, constituye una situación humanitaria absolutamente inadmisible. La comunidad internacional no puede permanecer impasible ante esto. No puede permanecer impasible ante la cobardía, ante la invocación religiosa para cometer barbaridades y, por tanto, tenemos que restablecer el orden apoyando al Gobierno legítimo de Somalia a recuperar el control de todo el país y a establecer un Estado de Derecho que respete los derechos humanos. Yo creo que en pocas ocasiones se nos ha presentado una situación tan clara y que nos imponga obligaciones. Yo no creo que podamos quedarnos aquí impasibles en esta comunidad de 500 millones de personas y 27 países, la más importante del mundo, sin intervenir en esa situación. No sé cómo se podrá hacer, pero desde luego creo que hay que hacerlo y que hay que intervenir rápidamente. El Grupo Socialista no está de acuerdo con las enmiendas que han sido presentadas a última hora, que no fueron negociadas en su momento. Apoyamos el texto de la Resolución Común y esperamos que este sea el comienzo de una preocupación mayor de la Unión Europea por este tipo de cuestiones humanitarias y por la repulsa de la utilización abusiva de conceptos religiosos para cometer barbaridades en nombre de Dios.","Señor Presidente , en nombre del Grupo Socialista , quiero expresar la más enérgica repulsa de mi grupo por los asesinatos que se están cometiendo en esta región de Somalia invocando el nombre de Dios . Pocas barbaridades han sido cometidas por alguien que no haya invocado el nombre de Dios o de una religión .
Concretamente , la forma en la que se cometió este atroz asesinato : una niña de 13 años que es violada , que luego es acusada de adulterio y a la que cinco hombres – si se pueden llamar hombres – se apresuran a lapidar , impidiendo incluso que alguien trate de salvarla , en un estadio ocupado por mil personas .
Esto , unido a los actos de piratería que este año en las costas de Somalia han alcanzado el nivel de casi 100 barcos secuestrados , constituye una situación humanitaria absolutamente inadmisible .
La comunidad internacional no puede permanecer impasible ante esto . No puede permanecer impasible ante la cobardía , ante la invocación religiosa para cometer barbaridades . Por tanto , tenemos que restablecer el orden , apoyando al Gobierno legítimo de Somalia para que recupere el control de todo el país y establezca un Estado de Derecho que respete los derechos humanos .
Creo que en pocas ocasiones se nos ha presentado una situación tan clara y que nos imponga obligaciones . No creo que podamos quedarnos aquí impasibles , en esta Comunidad de 500 millones de personas y 27 países , la más importante del mundo , sin intervenir en esa situación . No sé cómo se podrá hacer , pero , desde luego , creo que hay que hacerlo y que hay que intervenir rápidamente .
El Grupo Socialista no está de acuerdo con las enmiendas que han sido presentadas a última hora , que no fueron negociadas en su momento . Apoyamos el texto de la resolución común y esperamos que este sea el comienzo de una preocupación mayor de la Unión Europea por este tipo de cuestiones humanitarias y por la repulsa de la utilización abusiva de conceptos religiosos para cometer barbaridades en nombre de Dios .
"
en.20081215.17.1-182,4.0,,529.993834242415,755.2145764004308,344.52410000002686,690.3790971816554,130.03175,18.35317417099941,0.1411437911971454,"Señor Presidente, yo creo que la ponente y los oradores que me han precedido han puesto en relieve cuáles son las características de esta propuesta directiva del Parlamento y del Consejo. Se trata del reconocimiento de que también el armamento, las municiones están dentro del mercado interior, aunque desde luego con una serie de limitaciones. No se trata de mercancías normales, no son caramelos ni son objetos de entretenimiento, sino que son objetos que requieren un control preciso. Desde luego, hay limitaciones en el propio Tratado, en el artículo 30 y el artículo 296, que confieren a los Estados responsabilidades importantes en la materia. Y el hecho de que tengamos un mercado común no impide que los Estados estén obligados al cumplimiento de las normas de seguridad y con derecho a aplicarlas cuando se ponen en peligro su propia seguridad. El trabajo que se ha hecho en la Comisión de Asuntos Jurídicos y en las Comisiones de Opinión, que han colaborado con ellas, de acuerdo con el Consejo, bajo la experta dirección de la ponente, la señora Rübig, ha sido muy positivo. Creo que el texto que hoy presentamos es un texto bastante equilibrado. Básicamente, a pesar de que sobre el papel parecen muchas enmiendas, hoy nos limitamos a una sola enmienda, que es la enmienda 63, que es la que recoge el espíritu de compromiso, y en esa enmienda se puede ver un texto bien articulado, coherente y que va a permitir el funcionamiento de todo este mercado. Ha puesto en relieve, señor Toubon, que esto está en relación con otros textos internacionales, por ejemplo, la adopción en este mismo mes del Convenio de Oslo, la firma del Convenio de Oslo sobre la prohibición de las municiones de Racimo, también el convenio sobre las limitaciones de minas antipersonales y toda una serie de acuerdos internacionales e incluso de normas de la Unión Europea dirigidas a limitar la utilización de armas. Creo que el modelo nuestro no es el modelo de la libre circulación de armas en cualquier momento, sino de un mercado regulado, controlado por los Estados y controlado también a partir de ahora por las propias instituciones de la Unión Europea. Muchas gracias, señor Presidente.","Creo que la ponente y los oradores que me han precedido han puesto de relieve cuáles son las características de esta propuesta de Directiva del Parlamento Europeo y del Consejo .
Se trata del reconocimiento de que también el armamento , las municiones , están dentro del mercado interior aunque , desde luego , con una serie de limitaciones . No se trata de mercancías normales , no son caramelos ni son objetos de entretenimiento , sino que son objetos que requieren un control preciso .
Desde luego , hay limitaciones en el propio Tratado — el artículo 30 y el artículo 296 — que confieren a los Estados responsabilidades importantes en la materia . El hecho de que tengamos un mercado común no impide que los Estados estén obligados al cumplimiento de las normas de seguridad y con derecho a aplicarlas cuando se pone en peligro su propia seguridad .
El trabajo que se ha hecho en la Comisión de Asuntos Jurídicos y en las comisiones competentes para emitir opinión que han colaborado con ella , de acuerdo con el Consejo , bajo la experta dirección de la ponente , señora Rühle , ha sido muy positivo .
Creo que el texto que hoy presentamos es un texto bastante equilibrado . Básicamente , a pesar de que sobre el papel parecen muchas enmiendas , hoy nos limitamos a una sola enmienda — la enmienda 63 , que es la que recoge el espíritu de la transacción — , y en esa enmienda se puede ver un texto y un articulado coherente y que va a permitir el funcionamiento de todo este mercado .
Ha puesto de relieve el señor Toubon que esto está en relación con otros textos internacionales . Por ejemplo , la adopción en este mismo mes del Convenio de Oslo — la firma del Convenio de Oslo — sobre la prohibición de las municiones de racimo , también el Convenio sobre las limitaciones de minas antipersonales y toda una serie de acuerdos internacionales e incluso de normas de la Unión Europea dirigidas a limitar la utilización de armas . Creo que el modelo nuestro no es el modelo de la libre circulación de armas en cualquier momento sino un mercado regulado , controlado por los Estados y controlado también , a partir de ahora , por las propias Instituciones de la Unión Europea .
"
en.20081216.36.2-344,4.0,,372.9325126875551,466.7300320002141,351.5980758000296,347.6359717999003,62.9725625,6.423716572000558,0.10200818129325065,"Gracias, señora Presidenta, señor Comisario. Esta propuesta salió de la Comisión hace más de un año, con unos objetivos realmente muy ambiciosos. Y en este tiempo han ocurrido convulsiones financieras en el mundo que parecía que iban a hacer naufragar estas medidas. Pero finalmente se ha llegado a un acuerdo equilibrado que no satisface a casi nadie al cien por cien, pero que es un buen acuerdo que mantiene los objetivos finales, pero que hace más asequibles a las empresas los medios para alcanzarlos. Por eso tenemos que agradecer muy especialmente y felicitar a la ponente, señora Doidy, a los ponentes de los otros grupos políticos y a la Presidencia francesa muy especialmente también, porque su trabajo ha hecho que se consiga un buen resultado para todos. Confío en que en un futuro próximo las circunstancias nos permitan ser mucho más ambiciosos y que haya otros países que también se unan a esta cruzada de lucha contra el cambio climático que tanto queremos llevar a cabo en Europa. Muchas gracias.","Señora Presidenta , señor Comisario , esta propuesta salió de la Comisión hace más de un año con unos objetivos realmente muy ambiciosos . En este tiempo han ocurrido convulsiones financieras en el mundo que parecía que iban a hacer naufragar estas medidas , pero finalmente se ha llegado a un acuerdo equilibrado , que no satisface a casi a nadie al 100 % , pero que es un buen acuerdo que mantiene los objetivos finales y , al mismo tiempo , hace más asequibles a las empresas los medios para alcanzarlos .
Por eso tenemos que agradecer muy especialmente y felicitar a la ponente , señora Doyle , a los ponentes de los otros Grupos políticos y a la Presidencia francesa muy especialmente también , porque su trabajo ha hecho que se consiguiera un buen resultado para todos .
Confío en que , en un futuro próximo , las circunstancias nos permitan ser mucho más ambiciosos y en que haya otros países que también se unan a esta cruzada de lucha contra el cambio climático que tanto queremos llevar a cabo en Europa .
"
en.20081216.39.2-422,4.0,,400.3685814999699,511.1801647997709,355.7419276668649,418.9479811664872,78.0190625,8.41867181699945,0.10790531886998064,"Señor Presidente, señor Comisario, esta era una buena propuesta tal y como salió de la Comisión, no solamente por las reducciones de azufre, sino también por su nuevo artículo 7 bis que exige a los proveedores una reducción gradual de las emisiones de gases de efecto invernadero y porque resolvía el viejo problema de la presión de vapor para las mezclas de las gasolinas con biocarbón en países como el mío de veranos cálidos. Precisamente esto no pasó el filtro del voto en la Comisión de Medio Ambiente y esto nos preocupaba muchos. Hoy tenemos un acuerdo encima de la mesa que suaviza la aplicación del artículo 7 bis y que retoma el waiver de la presión de vapor endureciendo, por supuesto, las condiciones para acceder a la excepción y que, como en el resto de este paquete clima, el acuerdo no satisface a todos al 100 %, pero sin embargo es asumible para todos. Quiero agradecer a la señora Corbey por su excelente trabajo, por la receptividad que ha tenido para solucionar problemas, también al señor Turmes y, por supuesto, a la Presidencia francesa que aquí también han hecho un gran alarde de efectividad. Muchas gracias.","Señor Presidente , señor Comisario , ésta era una buena propuesta tal y como salió de la Comisión , no solamente por las reducciones de azufre sino también por su nuevo artículo 7
que exigía de los proveedores una reducción gradual de las emisiones de gases de efecto invernadero , y porque resolvía el viejo problema de la presión de vapor para las mezclas de las gasolinas con bioalcohol en países como el mío , de veranos cálidos .
Precisamente esto no pasó el filtro de la votación en la Comisión de Medio Ambiente y esto nos preocupaba a muchos .
Hoy tenemos un acuerdo encima de la mesa que suaviza la aplicación del artículo 7
y que retoma el
de la presión de vapor endureciendo , por supuesto , las condiciones para acceder a la excepción y que , como el resto de este paquete sobre el clima , no satisface a todos al 100 % pero , sin embargo , es asumible por todos .
Quiero agradecer a la señora Corbey su excelente trabajo y la receptividad que ha tenido para solucionar problemas , y también dar las gracias al señor Turmes y , por supuesto , a la Presidencia francesa , que aquí también han hecho un gran alarde de efectividad .
"
