audio,retardo_ms,latencia_computacional_ms,latencia_p90_ms,latencia_primer_tercio_ms,latencia_ultimo_tercio_ms,duracion_audio_s,tiempo_total_s,rtf,hypothesis,reference
en.20081216.36.2-344,480,67.60776324089747,83.89062420010305,68.70633196982487,65.64818486465373,64.3325625,53.99192288799986,0.8392627433113653," Gracias, señora presidenta, señor comisario. Esta propuesta salió de la comisión hace más de un año. Con unos objetivos realmente muy ambiciosos. Y en este tiempo han ocurrido convulsiones financieras en el mundo que parecía que iban a hacer naufragar estas medidas. Pero finalmente se ha llegado a un acuerdo equilibrado que no satisface a casi nadie al 100%, pero que es un buen acuerdo que mantiene los objetivos finales, pero que hace más asequibles a las empresas los medios para alcanzarlos. Por eso tenemos que agradecer muy especialmente y felicitar al oponente, señora Doyle, a los ponentes de los otros grupos políticos y a la presidencia francesa, muy especialmente también, porque su trabajo ha hecho que se consiga un buen resultado para todos. Confío en que en un futuro próximo las circunstancias nos permitan ser mucho más ambiciosos y que haya otros países que también se unan a esta cruzada de lucha contra el cambio climático que tanto queremos llevar a cabo en Europa. Muchísimas gracias.","Señora Presidenta , señor Comisario , esta propuesta salió de la Comisión hace más de un año con unos objetivos realmente muy ambiciosos . En este tiempo han ocurrido convulsiones financieras en el mundo que parecía que iban a hacer naufragar estas medidas , pero finalmente se ha llegado a un acuerdo equilibrado , que no satisface a casi a nadie al 100 % , pero que es un buen acuerdo que mantiene los objetivos finales y , al mismo tiempo , hace más asequibles a las empresas los medios para alcanzarlos .
Por eso tenemos que agradecer muy especialmente y felicitar a la ponente , señora Doyle , a los ponentes de los otros Grupos políticos y a la Presidencia francesa muy especialmente también , porque su trabajo ha hecho que se consiguiera un buen resultado para todos .
Confío en que , en un futuro próximo , las circunstancias nos permitan ser mucho más ambiciosos y en que haya otros países que también se unan a esta cruzada de lucha contra el cambio climático que tanto queremos llevar a cabo en Europa .
"
en.20081216.39.2-422,480,72.2339005746246,94.42635620034707,73.49017334756698,69.17722807294346,79.3790625,71.24561359399922,0.8975365965552846," Gracias, presidente. Señor comisario, esta era una buena propuesta, tal y como salió de la comisión, no solamente por las reducciones de azufre, sino también por su nuevo artículo 7 bis, que exigía a los proveedores una reducción gradual de las emisiones de gases de efecto invernadero. Y porque resolvía el viejo problema de la presión de vapor para las mezclas de las gasolinas con bialcol en países como el mío de veranos cálidos. Precisamente esto no pasó el filtro del voto en la Comisión de Medio Ambiente y esto nos preocupaba a muchos. Hoy tenemos un acuerdo encima de la mesa que suaviza la aplicación del artículo 7 bis y que retoma el waiver de la presión de vapor endureciendo, por supuesto, las condiciones para acceder a la excepción. Y que, como en el resto de este paquete clima, el acuerdo no satisface a todos al 100%, pero, sin embargo, es asumible para todos. Quiero agradecer a la señora Corby por su excelente trabajo, por la receptividad que ha tenido para solucionar problemas, también al señor Turmes y, por supuesto, a la presidencia francesa, que aquí también han hecho un gran alarde de efectividad. Muchas gracias.","Señor Presidente , señor Comisario , ésta era una buena propuesta tal y como salió de la Comisión , no solamente por las reducciones de azufre sino también por su nuevo artículo 7
que exigía de los proveedores una reducción gradual de las emisiones de gases de efecto invernadero , y porque resolvía el viejo problema de la presión de vapor para las mezclas de las gasolinas con bioalcohol en países como el mío , de veranos cálidos .
Precisamente esto no pasó el filtro de la votación en la Comisión de Medio Ambiente y esto nos preocupaba a muchos .
Hoy tenemos un acuerdo encima de la mesa que suaviza la aplicación del artículo 7
y que retoma el
de la presión de vapor endureciendo , por supuesto , las condiciones para acceder a la excepción y que , como el resto de este paquete sobre el clima , no satisface a todos al 100 % pero , sin embargo , es asumible por todos .
Quiero agradecer a la señora Corbey su excelente trabajo y la receptividad que ha tenido para solucionar problemas , y también dar las gracias al señor Turmes y , por supuesto , a la Presidencia francesa , que aquí también han hecho un gran alarde de efectividad .
"
en.20081218.38.4-266,480,69.29172120036519,86.53307619952102,68.91713075000283,72.21760670978767,130.370125,112.49552745100027,0.8628934539335624," Muchas gracias, señora presidenta. Tal y como dice el informe, según las estimaciones de 2007, Zimbabue cuenta con una población de 12 millones, en las que casi la mitad de ella está pasando hambre. La esperanza de vida son 36 años. Y más solo un 40% de los profesores del país está trabajando y únicamente un tercio de los alumnos asista a clase, con lo cual Mugabe no solo está matando el presente, está matando el futuro. La represión y mutilación de los derechos humanos también está a la orden del día. Los defensores de derechos humanos de Zimbabue han sido sistemáticamente el blanco de detenciones arbitrarias, arrestos y torturas. La legislación introducida por el Gobierno reduce severamente las libertades de expresión, asamblea, movimiento y reunión. Quisiera citar varias de ellas, ya que el Gobierno ha introducido normas cada vez más represivas, las cuales han sido usadas contra estos defensores activistas de los derechos humanos. Por ejemplo, la ley de acceso a la información y protección de la privacidad, usada por el Gobierno para silenciar de forma efectiva a periodistas. La ley de orden público y seguridad, la cual ha limitado severamente la libertad de reunión y cientos de defensores de derechos humanos, incluyendo trabajadores de medios independientes, han sido detenidos arbitrariamente. Y también la ley de organizaciones voluntarias de carácter privado, restablecida en el 2002 por el Gobierno y presuntamente usada para intimidar y acosar a las ONG. Señora Presidente, en mi lengua materna, en euskera, el vasco, que no es oficial en esta Cámara, Mugabe, quiere decir sin límite. Un buen mote para este personaje. El dictador de dicho país africano no es solo uno más dentro de la lista de amplia lista de dictadores que, por desgracia, contamos en este planeta, sino que no me atrevo a decir que ocupa uno de los puestos en el top ten de dictadores y creo que en la UE tenemos que hacer lo imposible para que este personaje se vaya y acabe sus días sentados ante un tribunal de derechos humanos. Deseamos a Zimbabue un feliz año 2009 sin Mugabe. Muchas gracias.","Tal y como dice el informe , según las estimaciones de 2007 , Zimbabue cuenta con una población de 12 millones de personas , de las que casi la mitad de ellas está pasando hambre . La esperanza de vida es de 36 años y solo un 40 % de los profesores del país está trabajando , y únicamente un tercio de los alumnos asiste a clase , con lo cual Mugabe no solo está matando el presente , está matando el futuro .
La represión y mutilación de los derechos humanos también está a la orden del día . Los defensores de los derechos humanos de Zimbabue han sido sistemáticamente el blanco de detenciones arbitrarias , arrestos y torturas . La legislación introducida por el Gobierno reduce severamente las libertades de expresión , asamblea , movimiento y reunión .
Quisiera citar varias de ellas , ya que el Gobierno ha introducido normas cada vez más represivas , las cuales han sido contra estos defensores activistas de los derechos humanos . Por ejemplo , la Ley de acceso a la información y protección de la privacidad , usada por el Gobierno para silenciar de forma efectiva a periodistas ; la Ley de orden público y seguridad , la cual ha limitado severamente la libertad de reunión y cientos de defensores de los derechos humanos , incluyendo trabajadores de medios independientes , han sido detenidos arbitrariamente ; y también la Ley de organizaciones voluntarias de carácter privado , restablecida en 2002 por el Gobierno y presuntamente usada para intimidar y acosar a las ONG .
Señora Presidenta , en mi lengua materna , el euskera — el vasco — , que no es oficial en esta cámara , Mugabe quiere decir « sin límite » , un buen mote para este personaje .
El dictador de dicho país africano no es sólo uno más dentro de la amplia lista de dictadores con que , por desgracia , contamos en este planeta , sino que me atrevo a decir que ocupa uno de los puestos en el top ten de dictadores . Creo que en la UE tenemos que hacer lo imposible para que este personaje se vaya y acabe sus días sentado ante un Tribunal de Derechos Humanos .
Deseamos pues a Zimbabue un feliz año 2009 sin Mugabe .
"
en.20081218.39.4-280,480,70.01723252032212,89.06363070054796,73.01618235006659,66.55219930107413,134.3639375,117.16854480500024,0.8720237512018449," Señora Presidenta, tenemos una propuesta de resolución. Sobre Nicaragua, en la que hay que tomar diferentes aspectos. En primer lugar, hay alegación de fraude al menos en dos municipios, Nicaragua y León. Y esto empaña el resultado electoral del 9 de noviembre. Por otro lado, tenemos un gobierno que se ha preocupado de resolver algunos de los problemas que eliminan los derechos humanos en América Latina, concretamente la pobreza, el analfabetismo. La mortalidad infantil la disposición de agua potable, y la falta de titularidad sobre las tierras indígenas. Entonces, al examinar el caso, nosotros tenemos que distinguir perfectamente los dos aspectos. Por un lado, tenemos que estimular los derechos humanos. Y tenemos que defender los derechos humanos, en el sentido tradicional, como derechos políticos. Y por el otro, tenemos que alentar al gobierno de Nicaragua. Siguiendo en su función de ayuda a los sectores más necesitados del país. Desde luego, tenemos que garantizar que la oposición pueda ejercitar su función Tenemos que ponernos al fraude, pero, y tenemos que defender la actuación de las ONGs, pero sin embargo hay que tener un resultado equilibrado. El Grupo Socialista ha presentado varias propuestas de enmiendas orales, tratando de encauzar el texto definitivo para que sea más equilibrado. Con respecto a las alegaciones de violaciones de derechos fundamentales, con respecto al carácter criminal o no de las investigaciones y con respecto al número de municipalidades en los que el efecto se ha producido algún tipo de derogación. En resumidas cuentas, queremos condenar los supuestos de infracción del derecho político fundamental, pero sin llegar al extremo de colocar al gobierno de Nicaragua en una situación difícil para seguir cumpliendo su función de apoyo a las capas más necesitadas de la sociedad.","Tenemos una propuesta de resolución sobre Nicaragua en la que hay que tomar en consideración diferentes aspectos . En primer lugar , hay alegación de fraude — al menos en dos municipios : Nicaragua y León — y esto empaña el resultado electoral del 9 de noviembre . Por otro lado , tenemos un Gobierno que se ha preocupado de resolver algunos de los problemas que eliminan los derechos humanos en América Latina , concretamente la pobreza , el analfabetismo , la mortalidad infantil , la disponibilidad de agua potable y la falta de titularidad sobre las tierras indígenas .
Entonces , al examinar el caso , nosotros tenemos que distinguir perfectamente los dos aspectos . Por un lado , tenemos que estimular los derechos humanos y tenemos que defender los derechos humanos , en el sentido tradicional , como derechos políticos y , por el otro lado , tenemos que alentar al Gobierno de Nicaragua a que siga en su función de ayuda a los sectores más necesitados del país . Desde luego , tenemos que garantizar que la oposición pueda ejercitar su función , tenemos que oponernos al fraude y tenemos que defender la actuación de las ONG . Pero , sin embargo , hay que tener un resultado equilibrado .
El Grupo Socialista ha presentado varias propuestas de enmiendas orales tratando de encauzar el texto definitivo para que sea más equilibrado con respecto a las alegaciones de violaciones de derechos fundamentales , con respecto al carácter criminal o no de las investigaciones y con respecto al número de municipalidades en las que en efecto se ha producido algún tipo de irregularidad .
En resumidas cuentas , queremos condenar los supuestos de infracción de derechos políticos fundamentales , pero sin llegar al extremo de colocar al Gobierno de Nicaragua en una situación difícil para que siga cumpliendo su función de apoyo a las capas más necesitadas de su sociedad .
"
en.20081218.39.4-284,480,66.47002786952588,80.89890700020987,66.65177271554188,66.70554218557673,110.3545,91.29149221700027,0.8272566340022407," Sobre la situación creada en Nicaragua, por los ataques contra algunos defensores de los derechos humanos, contra algunas de las libertades fundamentales y contra la democracia. No es necesario recordar aquí ahora a Soy la América ni a Ernesto Cardenal ni a Carlos Mejía Godoy ni a Jarkin ni a Sergio Ramírez ni a tantos otros nicaragüenses que hoy se sienten traicionados en sus esperanzas de una Nicaragua mejor. En noviembre del 2006, el señor Ortega pidió y obtuvo, democráticamente, de los nicaragüenses lo que él llamó una nueva oportunidad. Hoy sabemos ya para qué la quería. Desde entonces, la arbitrariedad, el nepotismo y la corrupción se han instalado en las instituciones del gobierno, que han culminado con el fraude electoral de las elecciones del 9 de noviembre. Antes se habían adoptado decisiones muy graves, como la cancelación de la personalidad jurídica de algunos partidos opositores, amenazas e intimidación a miembros de la sociedad civil, a periodistas y a medios de comunicación. El presidente Ortega calificó a los gobiernos de la Unión Europea como moscas que pululan sobre la inmundicia y calificó la ayuda externa que recibía Nicaragua como migajas. Pronto comprendió que no había petróleo venezolano suficiente para prescindir de esa ayuda al desarrollo. Cuando nos disponemos a entrar en una fase decisiva de la negociación de un acuerdo de asociación de la Unión Europea y de Centroamérica, el gobierno de Nicaragua debe saber que en nosotros encontrará siempre un aliado y un amigo, pero que para nosotros la exigencia del respeto a los derechos humanos, a la libertad de expresión y a la democracia en suma, es una condición a la que no renunciamos porque creemos que de ello se beneficia especialmente el pueblo de Nicaragua. Muchas gracias.","Debatimos hoy sobre la situación creada en Nicaragua por los ataques contra algunos defensores de los derechos humanos , contra algunas de las libertades fundamentales y contra la democracia .
No es necesario recordar aquí , ahora , a Zoilamérica ni a Ernesto Cardenal ni a Carlos Mejía Godoy ni a Jarquín ni a Sergio Ramírez ni a tantos otros nicaragüenses que hoy se sienten traicionados en sus esperanzas de una Nicaragua mejor .
En noviembre de 2006 , el señor Ortega pidió y obtuvo democráticamente de los nicaragüenses lo que el llamó una nueva oportunidad . Hoy sabemos ya para qué la quería . Desde entonces , la arbitrariedad , el nepotismo y la corrupción se han instalado en las instituciones del Gobierno , y han culminado con el fraude electoral de las elecciones del 9 de noviembre . Antes se habían adoptado decisiones muy graves , como la cancelación de la personalidad jurídica de algunos partidos opositores , o amenazas e intimidación a miembros de la sociedad civil , a periodistas y a medios de comunicación .
El Presidente Ortega calificó a los Gobiernos de la Unión Europea como moscas que pululan sobre la inmundicia y calificó la ayuda externa que recibía Nicaragua como migajas . Pronto comprendió que no había petróleo venezolano suficiente para prescindir de esa ayuda al desarrollo .
Cuando nos disponemos a entrar en una fase decisiva de la negociación de un acuerdo de asociación entre la Unión Europea y América Central , el Gobierno de Nicaragua debe saber que en nosotros encontrará siempre un aliado y un amigo , pero que para nosotros la exigencia del respeto a los derechos humanos , a la libertad de expresión y a la democracia en suma es una condición a la que no renunciamos porque creemos que de ello se beneficia especialmente el pueblo de Nicaragua .
"
en.20081218.39.4-285,480,67.36055781420411,81.95674720027455,65.08297108022973,69.53193458789464,123.3576875,103.42384251800013,0.8384061392039319," Durante el pasado 9 de noviembre se celebraron las elecciones municipales en Nicaragua, como en ocasiones anteriores, ese proceso electoral ha sido puesto en entredicho desde el punto de vista de la legitimidad democrática, habiéndose vertido acusaciones de fraude y habiéndose producido manifestaciones y enfrentamientos entre partidarios de distintos partidos políticos con el resultado de numerosos heridos y una profundización en la crisis política que viene padeciendo este país. Dos partidos políticos no han podido presentarse a las elecciones, lo cual es inaceptable porque cercena el derecho fundamental de todos los ciudadanos a la participación política. Por otro lado, hemos recibido los testimonios directos de representantes de organizaciones de defensa de los derechos humanos que nos han informado sobre la existencia de un cuestionamiento del sistema judicial por parte de la sociedad civil sobre la existencia de mecanismos administrativos de represión que han llevado ante los tribunales hasta 17 organizaciones de movimientos sociales sobre persecución a periodistas independientes e incluso la delegación de la Comisión Europea. Por todo ello, queremos alzar nuestra voz y hacer un llamamiento, primero a los partidos políticos para que condenen los actos de violencia llevados a cabo por sus seguidores, y segundo al propio Gobierno para que se reabran espacios de participación ciudadana, que se respete la libertad de expresión, que se dejen de prohibir las marchas y que todas las ONGs puedan recibir ayudas de la cooperación internacional, no solo las de Venezuela, para las asociaciones progubernamentalistas. Igualmente, que deroguen la penalización del aborto terapéutico en los casos de peligro para la vida de la madre. Y, finalmente, también queremos pedir a la Comisión que las negociaciones del acuerdo de asociación entre Centroamérica y la Unión Europea recuerde a Nicaragua que debe respetar los principios del Estado de Derecho, la democracia y los derechos humanos. Todo ello sin perjuicio de que desde Europa sigamos prestando nuestra ayuda para el desarrollo y bienestar del pueblo nicaragüense que deseamos tenga el mejor futuro posible. Muchas gracias, señora presidenta.","El pasado 9 de noviembre se celebraron las elecciones municipales en Nicaragua . Como en ocasiones anteriores , ese proceso electoral ha sido puesto en entredicho desde el punto de vista de la legitimidad democrática , habiéndose vertido acusaciones de fraude y habiéndose producido manifestaciones y enfrentamientos entre partidarios de distintos partidos políticos , con el resultado de numerosos heridos y una profundización en la crisis política que viene padeciendo este país .
Dos partidos políticos no han podido presentarse a las elecciones locales , lo cual es inaceptable porque cercena el derecho fundamental de todos los ciudadanos a la participación política .
Por otro lado , hemos recibido los testimonios directos de representantes de organizaciones de defensa de los derechos humanos que nos han informado sobre la existencia de un cuestionamiento del sistema judicial por parte de la sociedad civil , sobre la existencia de mecanismos administrativos de represión que han llevado ante los tribunales hasta a 17 organizaciones de movimientos sociales , y sobre la persecución a periodistas independientes e incluso a la Delegación de la Comisión Europea .
Por todo ello , queremos alzar nuestra voz y hacer un llamamiento , primero a los partidos políticos para que condenen los actos de violencia llevados a cabo por sus seguidores , y segundo , al propio Gobierno para que se reabran espacios de participación ciudadana , se respete la libertad de expresión , se dejen de prohibir las marchas y todas las ONG puedan recibir ayudas de la cooperación internacional , no sólo las ayudas de Venezuela para las asociaciones progubernamentalistas .
Igualmente , que deroguen la penalización del aborto terapéutico en los casos de peligro para la vida de la madre .
Y finalmente , también queremos pedir a la Comisión que en las negociaciones del Acuerdo de asociación entre Centroamérica y la Unión Europea recuerde a Nicaragua que debe respetar los principios del Estado de Derecho , la democracia y los derechos humanos , todo ello , sin perjuicio de que desde Europa sigamos prestando nuestra ayuda para el desarrollo y bienestar del pueblo nicaragüense , que deseamos tenga el mejor futuro posible .
"
en.20081008.24.3-238,960,67.63803290577516,82.14514289957152,68.15822596539559,67.30657784231741,125.8578125,105.69127741699958,0.839767316129061," Gracias, señor presidente. En primer lugar, quisiera felicitar al señor Sieber por el trabajo realizado, porque en su informe se recogen muchas de las preocupaciones manifestadas en esta Cámara en torno a estos problemas cruciales para toda la Unión Europea. Son estos la escasez de agua y la sequía, asuntos que ya han dejado de ser solo un problema de los países del sur de Europa. Me alegro de que este proyecto incorpore algunas de las reflexiones realizadas en el informe de opinión del que fui ponente en la Comisión de Agricultura a favor de una actividad agrícola, destacando, por ejemplo, el papel que desempeñan los agricultores en la gestión sostenible de los recursos disponibles. Incluye, asimismo, una referencia a la sequía y a la escasez de agua como factores que agravan los precios en las materias primas, aspecto en el que los tiempos que corren también me parece muy importante señalar, para que tengamos presente no solo la dimensión medioambiental de este problema, sino también algunas de sus consecuencias económicas más relevantes. La Comisión de Medio Ambiente incluyó, por otra parte, la idea de crear un Observatorio Europeo de la Sequía, acción que se menciona a sí misma en el informe de la Comisión de Agricultura y que espero que algún día se vea reflejada en hechos concretos. El texto que se somete mañana a votación nos recoge, sin embargo, una propuesta realizada por la Comisión de Agricultura para que se estudie la puesta en marcha de un fondo de adaptación económico contra la sequía, fondo que beneficiaría a todos los sectores económicos, incluido también la agricultura. Por mi parte, me gustaría dejar claro que seguiré defendiendo la constitución de este fondo, idea que volveré a proponerles al Parlamento cuando lleguen los próximos meses la comunicación que tiene previsto publicar la Comisión sobre la adaptación al cambio climático. Me parece que, después de que se constituyera el Fondo de Solidaridad, que en su día se creó para paliar las pérdidas provocadas por las calamidades climáticas, es hora de que pensemos en un instrumento que actúe a priori y destinado para financiar medidas de prevención para reducir el coste medioambiental y económico de esas catástrofes climáticas. Muchas gracias.","−
Señor Presidente , en primer lugar , quisiera felicitar al señor Seeber por el trabajo realizado , porque en su informe se recogen muchas de las preocupaciones manifestadas en esta Cámara en torno a estos problemas cruciales para toda la Unión Europea . Son éstos : la escasez de agua y la sequía , asuntos que ya han dejado de ser solamente un problema de los países del sur de Europa .
Me alegro de que este proyecto incorpore alguna de las reflexiones realizadas en la opinión de la que fui ponente en la Comisión de Agricultura , a favor de una actividad agrícola , al destacar , por ejemplo , el papel que desempeñan los agricultores en la gestión sostenible de los recursos disponibles . Incluye , asimismo , una referencia a la sequía y a la escasez de agua como factores que agravan los precios de las materias primas , aspecto que , en los tiempos que corren , también me parece muy importante señalar para que tengamos presente no solamente la dimensión medioambiental de este problema , sino también algunas de sus consecuencias económicas más relevantes .
La Comisión de Medio Ambiente incluyó , por otra parte , la idea de crear un observatorio europeo de la sequía , acción que se menciona , asimismo , en la opinión de la Comisión de Agricultura y que espero que , algún día , se vea reflejada en hechos concretos .
El texto que se somete mañana a votación no recoge , sin embargo , una propuesta realizada por la Comisión de Agricultura para que se estudie la puesta en marcha de un fondo de adaptación económico contra la sequía , que beneficiaría a todos los sectores económicos , incluido también el de la agricultura .
Por mi parte , me gustaría dejar claro que seguiré defendiendo la constitución de este fondo , una idea que volveré a proponer al Parlamento cuando llegue en los próximos meses la comunicación que tiene previsto elaborar la Comisión sobre la adaptación al cambio climático .
Me parece que , después de que se constituyera el Fondo de Solidaridad , que en su día se creó para paliar las pérdidas provocadas por las calamidades climáticas , es hora de que pensemos en un instrumento que actúe
y destinado a financiar medidas de prevención para reducir el coste medioambiental y económico de esas catástrofes climáticas .
"
en.20081020.12.1-036,960,68.53273355480499,83.8051069003086,66.22145845360662,65.09236377948979,47.83875,40.11994992700056,0.8386496287424016," El Atlético de Madrid, los aficionados e incluso la policía española están siendo maltratados por la Federación Europea de Fútbol. Pero el caso trasciende lo particular, pues esos órganos federativos agravan las sanciones a quienes recurren a la justicia ordinaria. Esta concepción medieval, esta ley del embudo, es incompatible con el derecho, con las instituciones europeas, desde las que hemos de reaccionar y lo acabaremos haciendo, pues esos señores medievales, arbitrarios de horca y cuchillo, han de ponerse en línea con el respeto al derecho y las garantías procesales ordinarias de nuestra Europa. Nada más, muchas gracias.","El Atlético de Madrid , los aficionados e incluso la policía española están siendo maltratados por la Federación Europea de Fútbol . Pero el caso transciende lo particular , pues esos órganos federativos agravan las sanciones a quienes recurren a la justicia ordinaria .
Esta concepción medieval , esta ley del embudo es incompatible con el Derecho y con las instituciones europeas , desde las que hemos de reaccionar . Lo acabaremos haciendo , pues esos señores medievales arbitrarios de horca y cuchillo han de ponerse en línea con el respeto al Derecho y las garantías procesales ordinarias de nuestra Europa .
"
en.20081020.15.1-139,960,65.30553654975587,75.03855650038531,64.65735869730392,65.40753891604324,63.8373125,51.317781932999424,0.803883809065418," Gracias, señor presidente. Señor comisario, el terrorismo es un fenómeno global y la actuación de la delincuencia grave organizada también. Y, por tanto, los medios tienen que ser proporcionales y tienen que lucharse con eficacia. Yo he tomado buena nota de las respuestas que ha dado a las preguntas que eran oportunas. Es verdad que hay que exigir garantías, es verdad que es un tema delicado, pero no es menos cierto que es absolutamente inexcusable montar, formar una respuesta globalizada y armonizada. Para algunos que el terrorismo les pilla un poco lejos, les preocupan más las garantías individuales. A mí me preocupan las individuales y las colectivas. Y es absolutamente necesario que empecemos por donde podamos. Si hemos empezado por el transporte aéreo, donde ya las compañías tienen esos datos, empecemos por ahí. Exijamos garantías, veamos cuál es el ámbito de aplicación, empecemos por las relaciones de los transportes internacionales. Y, ojo, tendremos que seguir por las interiores, porque los terroristas muchas veces no vienen de fuera, sino que vienen de dentro. Que se lo pregunten a Estados Unidos y que se lo pregunten a los demás, que así es y así tendremos que plantearlo.","Señor Presidente , señor Comisario , el terrorismo es un fenómeno global y la actuación de la delincuencia grave organizada también , y por tanto los medios tienen que ser proporcionales y hay que luchar con eficacia .
He tomado buena nota de las respuestas que ha dado a las preguntas , y eran oportunas : es verdad que hay que exigir garantías , es verdad que es un tema delicado , pero no es menos cierto que es absolutamente inexcusable montar , formar una respuesta globalizada y armonizada .
A algunos , a los que el terrorismo les queda un poco lejos , les preocupan más las garantías individuales . A mí me preocupan las individuales y las colectivas , y es absolutamente necesario que empecemos por donde podamos . Si hemos de empezar por el transporte aéreo , donde ya las compañías tienen esos datos , empecemos por ahí .
Exijamos garantías , veamos cuál es el ámbito de aplicación , empecemos por las relaciones de los transportes internacionales , y ¡ ojo ! tendremos que seguir por las interiores porque los terroristas muchas veces no vienen de fuera , sino que vienen de dentro . Que se lo pregunten a Estados Unidos , que se lo pregunten a los demás , que así es y así tendremos que plantearlo en el futuro .
"
en.20081118.31.2-399,960,66.0806545661926,75.72552879937577,66.98892858022266,66.05267256238774,129.8284375,106.42274389800059,0.819718283199708," Muchas gracias, señor presidente. Yo quiero agradecer a la comisión que haya presentado esta propuesta. Creo que es una propuesta positiva y que nos ayudará a reducir las cargas administrativas innecesarias. Ahora bien, como han dicho los oradores que me han precedido, este Parlamento tiene la obligación de traer a tierra lo que son propuestas muy generosas y muy altruistas por parte de la Comisión. Y la realidad es que hay una realidad nacional en la que hay 27 países con diferentes sistemas jurídicos y con idiomas muy diferentes, lo cual exige que en cada uno de esos países nos ajustemos a las realidades del país, incluyendo el tema de las lenguas. Concretamente, como ha señalado Gosset ahora mismo, y como han señalado los oradores anteriores, es importante que el reconocimiento de estas especialidades nacionales no lleve a un aumento de los costes, que las tasas sean uniformes y que los gobiernos eventualmente asuman ese coste adicional. Pero hay un tema que aparece también, que es el tema de las traducciones. Concretamente, en la Unión Europea no tenemos un idioma común. En los 27 países se suele hablar idiomas muy diferentes entre ellos, incluso en algunos países como el del comisario se hablan diferentes idiomas y vivimos con esto. Y desde el punto de vista jurídico, además, nos encontramos con la realidad de que los documentos jurídicos son diferentes. En la Comisión Jurídica, la Comisión Jurídica ha propuesto, por ejemplo, unas enmiendas sobre la autenticación de las actas de los documentos, junto con la autenticación de la traducción. En este momento la Comisión de Asuntos Jurídicos está preparando un informe sobre el reconocimiento de actas auténticas en diferentes países de la Unión Europea que debería ser complementario a este informe. En definitiva, yo creo que la Comisión ha hecho bien presentando este informe, la ponente ha hecho un magnífico trabajo y creo que todos nos hemos esforzado por hacer una propuesta de texto legislativo que pueda ser reconocido en el conjunto de la Unión, garantizando los derechos y partiendo de las bases de la realidad de una Unión que se está construyendo, que tiene diferentes ordenamientos nacionales y que tiene diferentes niveles de acceso a la comunicación electrónica. Muchas gracias, Presidenta.","Señor Presidente , quiero agradecer a la Comisión que haya presentado esta propuesta . Creo que es una propuesta positiva y que nos ayudará a reducir las cargas administrativas innecesarias .
Ahora bien , como han dicho los oradores que me han precedido , este Parlamento tiene la obligación de traer a tierra lo que son propuestas muy generosas y muy altruistas por parte de la Comisión . Y la realidad es que hay una realidad nacional en la que hay veintisiete países con diferentes sistemas jurídicos y con idiomas muy diferentes , lo cual exige que , en cada uno de nuestros países , nos ajustemos a las realidades del país , incluyendo el tema de las lenguas .
Concretamente , como ha señalado el señor Gauzès , ahora mismo , y como han señalado los oradores anteriores , es importante que el reconocimiento de estas especificidades nacionales no lleve a un aumento de los costes , que las tasas sean uniformes y que los Gobiernos , eventualmente , asuman ese coste adicional .
Pero hay un tema que aparece también : es el tema de las traducciones . Concretamente , en la Unión Europea no tenemos un idioma común . En los veintisiete países se suelen hablar idiomas muy diferentes entre sí , incluso en algunos países , como el del Comisario , se hablan diferentes idiomas y vivimos con esto .
Y , desde el punto de vista jurídico , además , nos encontramos con la realidad de que los documentos jurídicos son diferentes . La Comisión de Asuntos Jurídicos ha propuesto , por ejemplo , unas enmiendas sobre la autenticación de las actas , de los documentos , junto con la autenticación de la traducción . En estos momentos , la Comisión de Asuntos Jurídicos está preparando un informe sobre el reconocimiento de actas auténticas en diferentes países de la Unión Europea que debería ser complementario de este informe .
En definitiva , yo creo que la Comisión ha hecho bien presentando este informe . La ponente ha hecho un magnífico trabajo y creo que todos nos hemos esforzado por hacer una propuesta de texto legislativo que pueda ser reconocido en el conjunto de la Unión , garantizando los derechos y partiendo de las bases de la realidad de una Unión que se está construyendo , que tiene diferentes ordenamientos nacionales y que tiene diferentes niveles de acceso a la comunicación electrónica .
"
